scenario,method,sim_idx,converged,mse,coverage,interval_score,sharpness,calibration,tau2,I2
2_quadratic_mod_het,TwoStage_RCS_DL_HKSJ,42,True,0.007389662377968941,100.0,960.50144147445,960.50144147445,0.0,5.076598348976268e-07,96.46866255495598
2_quadratic_mod_het,TwoStage_RCS_Fixed,42,True,0.008128817700032206,95.0,23.155706370620546,23.1533032546682,0.0024031159523522972,0.0,0.0
2_quadratic_mod_het,OneStage_RCS,42,True,0.002467986519913026,100.0,0.2494687244517932,0.2494687244517932,0.0,0.05786747815487839,95.78963218081168
2_quadratic_mod_het,TwoStage_RCS_DL_HKSJ,43,True,0.0037817528002897782,100.0,820.8821738309541,820.8821738309541,0.0,4.0842243521373086e-07,95.84232008728677
2_quadratic_mod_het,TwoStage_RCS_Fixed,43,True,0.004670356253370516,92.0,23.96130255186735,23.93747762755624,0.023824924311111842,0.0,0.0
2_quadratic_mod_het,OneStage_RCS,43,True,0.000681749989473209,100.0,0.2279428522704785,0.2279428522704785,0.0,0.04729347623257654,94.99443464274171
2_quadratic_mod_het,TwoStage_RCS_DL_HKSJ,44,True,0.025541749072470102,100.0,519.2147385704031,519.2147385704031,0.0,2.5969176665673505e-07,93.5835805393593
2_quadratic_mod_het,TwoStage_RCS_Fixed,44,True,0.028560860527308985,91.0,23.665853912131805,23.58811946473801,0.07773444739379289,0.0,0.0
2_quadratic_mod_het,OneStage_RCS,44,True,0.006359430159308095,81.0,0.6102944067459009,0.19127409105361337,0.41902031569228754,0.03154996235533635,92.59326310502858
2_quadratic_mod_het,TwoStage_RCS_DL_HKSJ,45,True,0.11444332777919429,100.0,585.2644752898675,585.2644752898675,0.0,2.878396584727285e-07,94.5624300414518
2_quadratic_mod_het,TwoStage_RCS_Fixed,45,True,0.10958450353568736,100.0,23.24936977601721,23.24936977601721,0.0,0.0,0.0
2_quadratic_mod_het,OneStage_RCS,45,True,0.0004939746215143675,100.0,0.2018962395605993,0.2018962395605993,0.0,0.03625102210338057,93.73492480258597
2_quadratic_mod_het,TwoStage_RCS_DL_HKSJ,46,True,0.020310928957364235,100.0,464.46916706227194,464.46916706227194,0.0,2.1035820748537274e-07,93.07138746921039
2_quadratic_mod_het,TwoStage_RCS_Fixed,46,True,0.021997152407841884,88.0,24.62805170367662,24.362639714402903,0.26541198927371673,0.0,0.0
2_quadratic_mod_het,OneStage_RCS,46,True,0.009915265674586594,2.0,0.9500113346383346,0.15895972821101284,0.7910516064273219,0.022300093091949833,90.88847113343489
2_quadratic_mod_het,TwoStage_RCS_DL_HKSJ,47,True,0.10846540634038299,100.0,1240.2131745455097,1240.2131745455097,0.0,6.821863311161122e-07,97.1984969440301
2_quadratic_mod_het,TwoStage_RCS_Fixed,47,True,0.1365085532392756,88.0,23.183639592656128,22.97061693693752,0.2130226557186041,0.0,0.0
2_quadratic_mod_het,OneStage_RCS,47,True,0.004988362387224623,100.0,0.2784107580922812,0.2784107580922812,0.0,0.07231075717584337,96.76073969434154
2_quadratic_mod_het,TwoStage_RCS_DL_HKSJ,48,True,0.003481084212121571,100.0,1393.1653113139585,1393.1653113139585,0.0,7.190305473136066e-07,97.35154999760493
2_quadratic_mod_het,TwoStage_RCS_Fixed,48,True,0.006825249462610234,100.0,24.437504652501598,24.437504652501598,0.0,0.0,0.0
2_quadratic_mod_het,OneStage_RCS,48,True,0.0008455156548007928,100.0,0.29281376402751585,0.29281376402751585,0.0,0.08091261933337295,96.97283029326375
2_quadratic_mod_het,TwoStage_RCS_DL_HKSJ,49,True,0.011532235603717578,100.0,794.1681661463012,794.1681661463012,0.0,4.3955651439381426e-07,95.33760996947152
2_quadratic_mod_het,TwoStage_RCS_Fixed,49,True,0.012655691715052837,93.0,23.66773476981976,23.63960943331662,0.028125336503138306,0.0,0.0
2_quadratic_mod_het,OneStage_RCS,49,True,0.0011076504583904779,100.0,0.21971486856687328,0.21971486856687328,0.0,0.043535047779081286,94.63740911325621
3_log_high_het,TwoStage_RCS_DL_HKSJ,0,True,0.4791595724643718,94.0,675.1090642498464,674.5054079796536,0.6036562701928664,3.598281718348644e-07,94.57326946844312
3_log_high_het,TwoStage_RCS_Fixed,0,True,0.44907796787022586,80.0,26.561138809323953,23.944332840484446,2.6168059688395093,0.0,0.0
3_log_high_het,OneStage_RCS,0,True,0.08164036724837569,32.0,5.877861776054086,0.2204855954484541,5.657376180605631,0.044760450863587466,94.67824222488915
3_log_high_het,TwoStage_RCS_DL_HKSJ,1,True,0.12499137704004663,97.0,1344.5632817060798,1344.518742978451,0.04453872762871305,7.814888477556023e-07,97.05688673787974
3_log_high_het,TwoStage_RCS_Fixed,1,True,0.12426756560264032,84.0,24.953462348389884,23.847588109469143,1.1058742389207408,0.0,0.0
3_log_high_het,OneStage_RCS,1,True,0.030838871451601146,50.0,1.5482601201146289,0.32318262016945765,1.225077499945171,0.09867843097898793,97.50367418849777
3_log_high_het,TwoStage_RCS_DL_HKSJ,2,True,0.22949965761741292,96.0,2004.6785986159528,2004.5669312599107,0.11166735604214705,1.044782840804467e-06,98.24730435647683
3_log_high_het,TwoStage_RCS_Fixed,2,True,0.1809568805753495,82.0,25.7394383511503,23.7298689079331,2.0095694432171975,0.0,0.0
3_log_high_het,OneStage_RCS,2,True,0.05214721826738836,56.99999999999999,2.9178967860840874,0.35148020214607795,2.566416583938009,0.11640973529570486,97.97856352127336
3_log_high_het,TwoStage_RCS_DL_HKSJ,3,True,0.42753084488865256,95.0,850.1757748759732,849.9833108270042,0.19246404896890332,4.3194214613608706e-07,95.84259485656274
3_log_high_het,TwoStage_RCS_Fixed,3,True,0.4144060756992704,83.0,25.475334909229705,24.101320163368545,1.3740147458611562,0.0,0.0
3_log_high_het,OneStage_RCS,3,True,0.03392943939384513,47.0,2.1743429098387064,0.2751057431478421,1.899237166690865,0.06975741184010122,96.78619335949449
